codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;codCultivo;nombreCientificoCultivo;estadoFisicoCultivo
15;Boyacá;15226;Cuítiva;Fresa;Fresa;Permanente;Frutales;Demas frutales;2021;C;8;8;30,4;3,8;2042700;Fragaria vesca;En fresco
15;Boyacá;15226;Cuítiva;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2021;C;2;2;7,2;3,6;2043100;Passiflora edulis Sims fo. Edulis;En fresco
15;Boyacá;15226;Cuítiva;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;1;0;0;0;2046300;Solanum betaceum;En fresco
15;Boyacá;15226;Cuítiva;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;20;20;80;4;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15226;Cuítiva;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;4;4;84;21;1051100;Allium cepa;En fresco
15;Boyacá;15226;Cuítiva;Cebolla De Rama;Cebolla De Rama;Transitorio;Hortalizas;Hortalizas de Tallo;2021;A;100;100;1500;15;1051200;Allium fistulosum;En fresco
15;Boyacá;15226;Cuítiva;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;21;21;420;20;1080701;Solanum tuberosum;En fresco
15;Boyacá;15226;Cuítiva;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;2;2;20;10;1080702;Solanum tuberosum;En fresco
15;Boyacá;15226;Cuítiva;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;5;4;100;25;1051100;Allium cepa;En fresco
15;Boyacá;15226;Cuítiva;Cebolla De Rama;Cebolla De Rama;Transitorio;Hortalizas;Hortalizas de Tallo;2021;B;105;103;1545;15;1051200;Allium fistulosum;En fresco
15;Boyacá;15226;Cuítiva;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;5;5;300;60;1052902;Lycopersicon esculentum;En fresco
15;Boyacá;15226;Cuítiva;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;20;19;380;20;1080701;Solanum tuberosum;En fresco
15;Boyacá;15226;Cuítiva;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;3;3;30;10;1080702;Solanum tuberosum;En fresco
15;Boyacá;15232;Chíquiza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;110;100;2500;25;1051100;Allium cepa;En fresco
15;Boyacá;15232;Chíquiza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;60;60;900;15;1053000;Daucus carota;En fresco
15;Boyacá;15232;Chíquiza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;650;650;13000;20;1080701;Solanum tuberosum;En fresco
15;Boyacá;15232;Chíquiza;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;35;30;240;8;1080702;Solanum tuberosum;En fresco
15;Boyacá;15232;Chíquiza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;90;85;2125;25;1051100;Allium cepa;En fresco
15;Boyacá;15232;Chíquiza;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;80;75;1125;15;1053000;Daucus carota;En fresco
15;Boyacá;15232;Chíquiza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;710;690;13800;20;1080701;Solanum tuberosum;En fresco
15;Boyacá;15232;Chíquiza;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;20;18;180;10;1080702;Solanum tuberosum;En fresco
15;Boyacá;15236;Chivor;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2021;C;2,9;2,6;20,8;8;2040299;Persea americana;En fresco
15;Boyacá;15236;Chivor;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2021;C;3,6;3,4;13,6;4;2042800;Passiflora ligularis.;En fresco
15;Boyacá;15236;Chivor;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2021;C;10,4;10,4;72,8;7;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15236;Chivor;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;A;2;1,9;3,8;2;1059900;No aplica;En fresco
15;Boyacá;15236;Chivor;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;0,4;0,4;2,4;6;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15236;Chivor;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;2,5;2,5;37,5;15;1080701;Solanum tuberosum;En fresco
15;Boyacá;15236;Chivor;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;1;1;10;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15236;Chivor;Otras hortalizas;Otras hortalizas;Transitorio;Hortalizas;Hortalizas;2021;B;2;1;2;2;1059900;No aplica;En fresco
15;Boyacá;15236;Chivor;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;0,4;0,3;1,8;6;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15236;Chivor;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;7;7;105;15;1080701;Solanum tuberosum;En fresco
15;Boyacá;15236;Chivor;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;1;0,5;5;10;1081001;Manihot esculenta;En fresco
15;Boyacá;15238;Duitama;Arándano;Arándano;Permanente;Frutales;Demas frutales;2021;C;4;4;8;2;2040400;Vaccinium corymbosum;En fresco
15;Boyacá;15238;Duitama;Brevo;Brevo;Permanente;Frutales;Demas frutales;2021;C;1,5;1,5;6;4;2041100;Ficus carica L.;En fresco
15;Boyacá;15238;Duitama;Ciruela;Ciruela;Permanente;Frutales;Caducifolios;2021;C;20;20;175;8,75;2041800;Prunus domestica L.;En fresco
15;Boyacá;15238;Duitama;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2021;C;15;15;150;10;2042400;Prunus persica L.;En fresco
15;Boyacá;15238;Duitama;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2021;C;8;8;89,12;11,14;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15238;Duitama;Fresa;Fresa;Permanente;Frutales;Demas frutales;2021;C;0,76;0,76;11,4;15;2042700;Fragaria vesca;En fresco
15;Boyacá;15238;Duitama;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2021;C;5;5;100;20;2043100;Passiflora edulis Sims fo. Edulis;En fresco
15;Boyacá;15238;Duitama;Manzana;Manzana;Permanente;Frutales;Caducifolios;2021;C;4;4;41,6;10,4;2044400;Manzana - Pyrus malus L.;En fresco
15;Boyacá;15238;Duitama;Mora;Mora;Permanente;Frutales;Demas frutales;2021;C;12,8;12,8;64;5;2044700;Morus ssp;En fresco
15;Boyacá;15238;Duitama;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;5;5;110;22;2046300;Solanum betaceum;En fresco
15;Boyacá;15238;Duitama;Brócoli;Brócoli;Transitorio;Hortalizas;Hortalizas de Flor;2021;A;6;6;150;25;1050900;Brassica oleracea var. botrytis;En fresco
15;Boyacá;15238;Duitama;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;40;40;960;24;1051100;Allium cepa;En fresco
15;Boyacá;15238;Duitama;Cilantro;Cilantro;Transitorio;Hortalizas;Hortalizas de Hoja;2021;A;4,5;1;33;33;1051300;Coriandrum sativum;En fresco
15;Boyacá;15238;Duitama;Espinaca;Espinaca;Transitorio;Hortalizas;Hortalizas de Hoja;2021;A;10;10;180;18;1051700;Spinacia oleracea;En fresco
15;Boyacá;15238;Duitama;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2021;A;16;15,5;465;30;1051900;Lactuca sativa;En fresco
15;Boyacá;15238;Duitama;Repollo;Repollo;Transitorio;Hortalizas;Hortalizas de Hoja;2021;A;10;10;560;56;1052800;Brassica oleracea var. capitata;En fresco
15;Boyacá;15238;Duitama;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;2;2;254;127;1052902;Lycopersicon esculentum;En fresco
15;Boyacá;15238;Duitama;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;2;2;50;25;1053000;Daucus carota;En fresco
15;Boyacá;15238;Duitama;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;15;15;300;20;1080701;Solanum tuberosum;En fresco
15;Boyacá;15238;Duitama;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;3;2,9;48;16,55;1080702;Solanum tuberosum;En fresco
15;Boyacá;15238;Duitama;Brócoli;Brócoli;Transitorio;Hortalizas;Hortalizas de Flor;2021;B;6;5,75;149,5;26;1050900;Brassica oleracea var. botrytis;En fresco
15;Boyacá;15238;Duitama;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;40;38,5;962,5;25;1051100;Allium cepa;En fresco
15;Boyacá;15238;Duitama;Cilantro;Cilantro;Transitorio;Hortalizas;Hortalizas de Hoja;2021;B;6;5,82;192,06;33;1051300;Coriandrum sativum;En fresco
15;Boyacá;15238;Duitama;Espinaca;Espinaca;Transitorio;Hortalizas;Hortalizas de Hoja;2021;B;10;9,7;174,6;18;1051700;Spinacia oleracea;En fresco
15;Boyacá;15238;Duitama;Lechuga;Lechuga;Transitorio;Hortalizas;Hortalizas de Hoja;2021;B;16;14,5;435;30;1051900;Lactuca sativa;En fresco
15;Boyacá;15238;Duitama;Repollo;Repollo;Transitorio;Hortalizas;Hortalizas de Hoja;2021;B;10;9,7;552,9;57;1052800;Brassica oleracea var. capitata;En fresco
15;Boyacá;15238;Duitama;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;2,1;2;254;127;1052902;Lycopersicon esculentum;En fresco
15;Boyacá;15238;Duitama;Zanahoria;Zanahoria;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;2;1,94;48,5;25;1053000;Daucus carota;En fresco
15;Boyacá;15238;Duitama;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;12;12;216;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15238;Duitama;Papa Criolla;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;3;2,91;46,56;16;1080702;Solanum tuberosum;En fresco
15;Boyacá;15244;El Cocuy;Cebada;Cebada;Transitorio;Cereales;Cereales;2021;A;8;7;6;0,86;1010300;Hordeum vulgare;En fresco
15;Boyacá;15244;El Cocuy;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;18;16;16;1;1010800;Triticum aestivum;En fresco
15;Boyacá;15244;El Cocuy;Ajo;Ajo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;5;4;4;1;1050400;Allium sativum;En fresco
15;Boyacá;15244;El Cocuy;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;14;14;168;12;1051100;Allium cepa;En fresco
15;Boyacá;15244;El Cocuy;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;200;200;1800;9;1080701;Solanum tuberosum;En fresco
15;Boyacá;15244;El Cocuy;Cebada;Cebada;Transitorio;Cereales;Cereales;2021;B;8;7;7;1;1010300;Hordeum vulgare;En fresco
15;Boyacá;15244;El Cocuy;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;B;18;16;15;0,94;1010800;Triticum aestivum;En fresco
15;Boyacá;15244;El Cocuy;Ajo;Ajo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;5;5;5;1;1050400;Allium sativum;En fresco
15;Boyacá;15244;El Cocuy;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;8;8;96;12;1051100;Allium cepa;En fresco
15;Boyacá;15244;El Cocuy;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;150;140;1260;9;1080701;Solanum tuberosum;En fresco
15;Boyacá;15248;El Espino;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2021;C;6;5;30;6;2040299;Persea americana;En fresco
15;Boyacá;15248;El Espino;Chirimoya;Chirimoya;Permanente;Frutales;Anonáceas;2021;C;3;2;4;2;2041500;Annona cherimola;En fresco
15;Boyacá;15248;El Espino;Durazno o Albaricoque;Durazno o Albaricoque;Permanente;Frutales;Caducifolios;2021;C;7,75;7;140;20;2042400;Prunus persica L.;En fresco
15;Boyacá;15248;El Espino;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2021;C;3,5;3;21;7;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15248;El Espino;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;4,25;4,25;4,25;1;1010800;Triticum aestivum;En fresco
15;Boyacá;15248;El Espino;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;4,75;4;18;4,5;1050200;Cucurbita maxima;En fresco
15;Boyacá;15248;El Espino;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;11,25;11,25;180;16;1051100;Allium cepa;En fresco
15;Boyacá;15248;El Espino;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;11,5;9,5;209;22;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15248;El Espino;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;31;27;324;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15248;El Espino;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;B;1,5;1,5;1,5;1;1010800;Triticum aestivum;En fresco
15;Boyacá;15248;El Espino;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;6,5;2,25;29,25;13;1051100;Allium cepa;En fresco
15;Boyacá;15248;El Espino;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;8;8;176;22;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15248;El Espino;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;18;18;180;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15272;Firavitoba;Feijoa;Feijoa;Permanente;Frutales;Mirtáceas;2021;C;0,5;0,5;2,5;5;2042500;Feijoa sellowiana berg.;En fresco
15;Boyacá;15272;Firavitoba;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2021;C;0,5;0,5;3;6;2043100;Passiflora edulis Sims fo. Edulis;En fresco
15;Boyacá;15272;Firavitoba;Higo;Higo;Permanente;Frutales;Demas frutales;2021;C;4,5;2,5;12,5;5;2043200;Opuntia ficus-indica;En fresco
15;Boyacá;15272;Firavitoba;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;1,5;1,5;1,5;1;2046300;Solanum betaceum;En fresco
15;Boyacá;15272;Firavitoba;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;2;0;0;0;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15272;Firavitoba;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;30;30;558;18,6;1051100;Allium cepa;En fresco
15;Boyacá;15272;Firavitoba;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;126;126;1810;14,37;1080701;Solanum tuberosum;En fresco
15;Boyacá;15272;Firavitoba;Cebada;Cebada;Transitorio;Cereales;Cereales;2021;B;32;30;51;1,7;1010300;Hordeum vulgare;En fresco
15;Boyacá;15272;Firavitoba;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;B;3;3;6;2;1010800;Triticum aestivum;En fresco
15;Boyacá;15272;Firavitoba;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;60;60;1650;27,5;1051100;Allium cepa;En fresco
15;Boyacá;15272;Firavitoba;Pimentón;Pimentón;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;0,5;0,5;5;10;1052500;Capsicum annuum L;En fresco
15;Boyacá;15272;Firavitoba;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;3,5;3,5;250;71,43;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15272;Firavitoba;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;130;130;1952;15,02;1080701;Solanum tuberosum;En fresco
15;Boyacá;15276;Floresta;Arándano;Arándano;Permanente;Frutales;Demas frutales;2021;C;0,3;0,3;0,3;1;2040400;Vaccinium corymbosum;En fresco
15;Boyacá;15276;Floresta;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;7;7;28;4;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15276;Floresta;Uva;Uva;Permanente;Frutales;Demas frutales;2021;C;3;3;9;3;2046600;Vitis vinífera L;En fresco
15;Boyacá;15276;Floresta;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;A;20;18;9;0,5;1010800;Triticum aestivum;En fresco
15;Boyacá;15276;Floresta;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;40;40;400;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15293;Gachantivá;Mora;Mora;Permanente;Frutales;Demas frutales;2021;C;134;134;1340;10;2044700;Morus ssp;En fresco
15;Boyacá;15293;Gachantivá;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;19;17;255;15;2046300;Solanum betaceum;En fresco
15;Boyacá;15293;Gachantivá;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;7;7;56;8;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15293;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;100;100;1800;18;1080701;Solanum tuberosum;En fresco
15;Boyacá;15293;Gachantivá;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;45;45;540;12;1081001;Manihot esculenta;En fresco
15;Boyacá;15293;Gachantivá;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;100;90;1350;15;1080701;Solanum tuberosum;En fresco
15;Boyacá;15296;Gámeza;Uchuva;Uchuva;Permanente;Frutales;Solanáceas;2021;C;12;8;20,8;2,6;2046500;Physalis peruviana L.;En fresco
15;Boyacá;15296;Gámeza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;32;32;288;9;1051100;Allium cepa;En fresco
15;Boyacá;15296;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;420;420;5040;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15296;Gámeza;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;20;20;180;9;1051100;Allium cepa;En fresco
15;Boyacá;15296;Gámeza;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;155;155;1860;12;1080701;Solanum tuberosum;En fresco
15;Boyacá;15299;Garagoa;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demas frutales;2021;C;6;6;12;2;2040299;Persea americana;En fresco
15;Boyacá;15299;Garagoa;Arándano;Arándano;Permanente;Frutales;Demas frutales;2021;C;0,6;0,6;4,2;7;2040400;Vaccinium corymbosum;En fresco
15;Boyacá;15299;Garagoa;Lulo;Lulo;Permanente;Frutales;Solanáceas;2021;C;17;17;136;8;2043700;Solanum quitoense Lam;En fresco
15;Boyacá;15299;Garagoa;Maracuyá;Maracuyá;Permanente;Frutales;Pasifloráceas;2021;C;3;3;30;10;2044500;Passiflora edulis;En fresco
15;Boyacá;15299;Garagoa;Mora;Mora;Permanente;Frutales;Demas frutales;2021;C;4;4;32;8;2044700;Morus ssp;En fresco
15;Boyacá;15299;Garagoa;Plátano consumo interno;Plátano;Permanente;Frutales;Demas frutales;2021;C;16,5;16,5;115;6,97;2045802;Musa paradisiaca L.;En fresco
15;Boyacá;15299;Garagoa;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;4,5;4,5;40,5;9;2046300;Solanum betaceum;En fresco
15;Boyacá;15299;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;5;3,5;17,5;5;1050200;Cucurbita maxima;En fresco
15;Boyacá;15299;Garagoa;Guatila;Guatila;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;3;2;1;0,5;1051800;Sechium edule;En fresco
15;Boyacá;15299;Garagoa;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;5;4;16;4;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15299;Garagoa;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;18;16;32;2;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15299;Garagoa;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2021;A;8;7,5;52,5;7;1060600;Phaseolus vulgaris;En fresco
15;Boyacá;15299;Garagoa;Arracacha;Arracacha;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;7;6,5;65;10;1080200;Arracacia xanthorrhiza;En fresco
15;Boyacá;15299;Garagoa;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;4;4;24;6;1080701;Solanum tuberosum;En fresco
15;Boyacá;15299;Garagoa;Yuca consumo en fresco;Yuca;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;9;8;56;7;1081001;Manihot esculenta;En fresco
15;Boyacá;15299;Garagoa;Ahuyama;Ahuyama;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;4;3;15;5;1050200;Cucurbita maxima;En fresco
15;Boyacá;15299;Garagoa;Pepino Guiso;Pepino Guiso;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;2;1,5;6;4;1052400;Cyclanthera pedata;En fresco
15;Boyacá;15299;Garagoa;Tomate;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;4;3,5;52,5;15;1052901;Lycopersicon esculentum;En fresco
15;Boyacá;15299;Garagoa;Habichuela;Habichuela;Transitorio;Leguminosas;Leguminosas;2021;B;8;7;49;7;1060600;Phaseolus vulgaris;En fresco
15;Boyacá;15299;Garagoa;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;4;3;21;7;1080701;Solanum tuberosum;En fresco
15;Boyacá;15317;Guacamayas;Naranja demás variedades;Naranja;Permanente;Frutales;Cítricos;2021;C;10;9;54;6;2044999;Citrus sinensis L. OSBECK;En fresco
15;Boyacá;15317;Guacamayas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;A;2;1;11;11;1051100;Allium cepa;En fresco
15;Boyacá;15317;Guacamayas;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;A;2;2;220;110;1052902;Lycopersicon esculentum;En fresco
15;Boyacá;15317;Guacamayas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;A;10;8;80;10;1080701;Solanum tuberosum;En fresco
15;Boyacá;15317;Guacamayas;Trigo;Trigo;Transitorio;Cereales;Cereales;2021;B;10;9;9;1;1010800;Triticum aestivum;En fresco
15;Boyacá;15317;Guacamayas;Cebolla De Bulbo;Cebolla De Bulbo;Transitorio;Hortalizas;Hortalizas de raíz;2021;B;1;1;11;11;1051100;Allium cepa;En fresco
15;Boyacá;15317;Guacamayas;Tomate Invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de Futo;2021;B;2;2;240;120;1052902;Lycopersicon esculentum;En fresco
15;Boyacá;15317;Guacamayas;Papa todas las variedades;Papa;Transitorio;Raíces y Tubérculos;Raíces y Tubérculos;2021;B;35;33;330;10;1080701;Solanum tuberosum;En fresco
